timestamp,frame_index,joint_torque_1,joint_torque_2,joint_torque_3,joint_torque_4,joint_torque_5,joint_torque_6,joint_torque_7,joint_force_1,joint_force_2,joint_force_3,joint_force_4,joint_force_5,joint_force_6,joint_force_7
9.833333015441895,295,0.738,12.918,0.861,9.67,-0.0344,1.2112,-0.224,0.6781,-1.0785,0.8211,0.2197,0.0283,-0.0997,-0.1885
9.866666793823242,296,0.702,12.9465,0.858,9.667,-0.0152,1.188,-0.2136,0.8623,-0.9182,1.0009,0.35,0.0016,-0.0813,-0.2285
9.899999618530273,297,0.705,12.7545,0.836,9.74,-0.0056,1.1688,-0.1904,0.8484,-1.5622,0.9407,0.0462,0.0283,-0.155,-0.2398
9.933333396911621,298,0.6435,12.912,0.808,9.674,0.0,1.1736,-0.2096,0.6313,-1.2467,0.7676,0.0227,0.0335,-0.1517,-0.2207
9.966666221618652,299,0.642,12.894,0.812,9.673,-0.0128,1.1968,-0.2384,0.6039,-1.4502,0.7666,0.0179,0.0389,-0.139,-0.2233
10.0,300,0.6375,12.6495,0.817,9.476,-0.0032,1.136,-0.2368,0.5732,-1.4129,0.7846,0.0129,0.0422,-0.1477,-0.2281
10.033333778381348,301,0.624,12.849,0.775,9.462,0.0064,1.1288,-0.22,0.619,-1.2163,0.8151,0.1616,0.0501,-0.1056,-0.2459
10.066666603088379,302,0.633,12.8715,0.781,9.403,0.0712,1.1352,-0.2128,0.4915,-0.7504,0.691,0.3694,0.1059,-0.0826,-0.2165
10.100000381469727,303,0.6495,12.75,0.791,9.4,0.108,1.1296,-0.2424,0.6285,-1.2731,0.8036,0.0629,0.16,-0.0933,-0.2337
10.133333206176758,304,0.651,12.972,0.758,9.341,0.132,1.132,-0.208,0.6566,-1.1644,0.8205,0.1497,0.1764,-0.1486,-0.2595
10.166666984558105,305,0.6795,12.915,0.785,9.492,0.1272,1.1072,-0.2448,0.602,-1.185,0.7569,0.1433,0.1634,-0.139,-0.245
10.199999809265137,306,0.705,12.897,0.791,9.418,0.148,1.1064,-0.2472,0.688,-1.4693,0.7427,0.0078,0.1827,-0.1619,-0.2571
10.233333587646484,307,0.711,13.2135,0.738,9.412,0.1248,1.1064,-0.24,0.7227,-0.9681,0.8204,0.143,0.1534,-0.1412,-0.2507
10.266666412353516,308,0.744,12.9405,0.783,9.427,0.1352,1.104,-0.228,0.689,-1.2817,0.7363,0.1112,0.1629,-0.1512,-0.26
10.300000190734863,309,0.72,13.371,0.816,9.492,0.128,1.1072,-0.2408,0.7539,-1.5168,0.8192,-0.0222,0.1605,-0.1859,-0.2495
10.333333015441895,310,0.699,13.3545,0.833,9.579,0.1128,1.1128,-0.2456,0.8161,-0.9549,0.9398,0.278,0.1529,-0.1391,-0.2818
10.366666793823242,311,0.714,13.467,0.814,9.615,0.12,1.1232,-0.2456,0.7888,-1.1062,0.8939,0.2331,0.1522,-0.1941,-0.2666
10.399999618530273,312,0.7065,13.278,0.766,9.579,0.1248,1.1408,-0.2384,0.7779,-1.3932,0.8746,0.1846,0.157,-0.1675,-0.2521
10.433333396911621,313,0.702,13.4805,0.779,9.566,0.1072,1.1088,-0.2608,0.7515,-0.9789,0.8747,0.4522,0.1407,-0.0943,-0.2517
10.466666221618652,314,0.66,13.3995,0.776,9.379,0.1104,1.1576,-0.2448,0.7101,-1.5231,0.8143,-0.0967,0.1517,-0.1864,-0.2352
10.5,315,0.651,13.362,0.763,9.447,0.1328,1.1104,-0.2288,0.6414,-1.376,0.7494,-0.0928,0.151,-0.1813,-0.2259
10.533333778381348,316,0.642,13.2465,0.786,9.466,0.1128,1.144,-0.2248,0.6343,-1.085,0.8155,0.2671,0.1351,-0.1205,-0.2512
10.566666603088379,317,0.7245,13.278,0.786,9.242,0.128,1.1128,-0.2376,0.7046,-1.091,0.7986,0.0508,0.1276,-0.1384,-0.2536
10.600000381469727,318,0.771,13.3335,0.799,9.517,0.0984,1.1496,-0.2392,0.6954,-1.1961,0.7878,0.1921,0.1567,-0.153,-0.2499
10.633333206176758,319,0.819,13.3425,0.865,9.423,0.096,1.152,-0.2416,0.674,-0.9198,0.8092,0.2525,0.1493,-0.1174,-0.2198
10.666666984558105,320,0.738,13.4985,0.882,9.377,0.1152,1.1344,-0.2528,0.6895,-1.0771,0.8585,0.1553,0.1296,-0.1176,-0.2346
10.699999809265137,321,0.7095,13.6695,0.855,9.441,0.092,1.1216,-0.24,0.8437,-1.0862,1.0094,0.1601,0.1398,-0.13,-0.232
10.733333587646484,322,0.783,13.3905,0.893,9.322,0.1176,1.136,-0.2256,0.7246,-1.2453,0.8912,-0.0562,0.138,-0.121,-0.2399
10.766666412353516,323,0.7665,13.5885,0.854,9.227,0.1056,1.1088,-0.2224,0.7925,-1.3501,0.9066,-0.1278,0.136,-0.1293,-0.2242
10.800000190734863,324,0.7275,13.4745,0.829,9.401,0.0936,1.108,-0.2216,0.6222,-1.2281,0.8137,0.0194,0.1361,-0.1633,-0.2288
10.833333015441895,325,0.6645,13.4925,0.818,9.285,0.0928,1.1328,-0.2128,0.6132,-1.3542,0.7827,-0.0583,0.1541,-0.142,-0.2164
10.866666793823242,326,0.7065,13.6605,0.838,9.254,0.0696,1.1352,-0.2224,0.6143,-1.6458,0.7182,-0.1454,0.1234,-0.1603,-0.1926
10.899999618530273,327,0.7005,13.6635,0.82,9.203,0.0584,1.1216,-0.2552,0.7179,-0.8056,0.866,0.0582,0.1084,-0.0966,-0.239
10.933333396911621,328,0.723,13.8795,0.838,9.318,0.0832,1.1384,-0.232,0.6352,-0.9191,0.7786,0.0431,0.1208,-0.138,-0.2191
10.966666221618652,329,0.675,13.776,0.797,9.268,0.032,1.1408,-0.2224,0.5786,-1.1109,0.7459,0.0631,0.0863,-0.111,-0.2075
11.0,330,0.666,13.6935,0.8,9.172,0.0248,1.0296,-0.2192,0.6076,-1.5927,0.7456,-0.1598,0.0612,-0.2475,-0.1965
11.033333778381348,331,0.6525,13.3995,0.822,8.873,0.0256,0.9224,-0.2608,0.7966,-1.6869,0.9272,-0.4042,0.0371,-0.3609,-0.2829
11.066666603088379,332,0.63,13.3275,0.827,8.889,0.0056,0.912,-0.2432,0.4822,-1.8809,0.7025,-0.5532,0.0637,-0.4015,-0.2453
11.100000381469727,333,0.597,13.176,0.788,8.741,0.0144,0.9368,-0.2432,0.5804,-1.8978,0.8041,-0.4579,0.0503,-0.3424,-0.2453
11.133333206176758,334,0.5265,12.963,0.757,8.619,0.024,0.932,-0.212,0.5304,-1.94,0.7743,-0.4996,0.0447,-0.3368,-0.2164
11.166666984558105,335,0.5145,13.425,0.747,8.684,0.024,0.9328,-0.212,0.4558,-1.6944,0.6751,-0.54,0.0823,-0.3438,-0.2319
11.199999809265137,336,0.531,13.0305,0.735,8.452,0.024,0.9008,-0.1992,0.4155,-1.9137,0.6937,-0.7024,0.0569,-0.3599,-0.2286
11.233333587646484,337,0.528,13.1055,0.748,8.453,0.0008,0.8824,-0.2432,0.5275,-1.8789,0.7639,-0.7304,0.0129,-0.4335,-0.2411
11.266666412353516,338,0.561,13.0095,0.752,8.41,0.0104,0.8528,-0.2192,0.4777,-2.0335,0.7389,-0.7909,0.0813,-0.4338,-0.1863
11.300000190734863,339,0.576,13.0305,0.761,8.395,0.0528,0.8192,-0.1816,0.4682,-1.9538,0.6868,-0.8448,0.0855,-0.4282,-0.1856
11.333333015441895,340,0.609,12.987,0.733,8.291,0.06,0.7936,-0.2272,0.7739,-2.0002,0.8849,-0.9608,0.0602,-0.4808,-0.2378
11.366666793823242,341,0.621,12.951,0.681,8.238,0.0552,0.776,-0.2064,0.5403,-2.1605,0.6466,-1.0308,0.0821,-0.4812,-0.1851
11.399999618530273,342,0.5835,12.8625,0.697,8.123,0.0,0.7816,-0.188,0.6119,-2.1963,0.7286,-1.1133,0.0663,-0.5427,-0.1968
11.433333396911621,343,0.609,12.8025,0.742,8.019,0.0432,0.732,-0.2136,0.6465,-2.2488,0.7215,-1.1366,0.0649,-0.4955,-0.2278
11.466666221618652,344,0.564,12.78,0.708,7.936,0.0464,0.6952,-0.1744,0.4664,-2.2615,0.6349,-1.3191,0.1001,-0.5684,-0.1711
11.5,345,0.648,12.726,0.738,7.875,0.0296,0.6768,-0.2176,0.7169,-2.3545,0.806,-1.3739,0.0831,-0.6216,-0.24
11.533333778381348,346,0.6465,12.69,0.785,7.822,0.036,0.6488,-0.252,0.7397,-2.3762,0.8638,-1.3631,0.0476,-0.6378,-0.2926
11.566666603088379,347,0.7635,12.66,0.903,7.895,-0.0016,0.6368,-0.3152,0.699,-2.4092,0.8863,-1.3691,0.0348,-0.6574,-0.2758
11.600000381469727,348,0.801,12.6165,0.953,7.899,-0.052,0.5624,-0.296,0.9104,-2.3951,1.0895,-1.3518,0.0043,-0.6551,-0.3569
11.633333206176758,349,0.813,12.615,1.024,7.877,-0.0392,0.5392,-0.2576,0.7252,-2.3953,0.931,-1.3321,-0.001,-0.7109,-0.2147
11.666666984558105,350,0.654,12.63,0.811,7.88,0.0488,0.5728,-0.1576,0.6364,-2.4214,0.844,-1.3871,0.0894,-0.738,-0.1716
11.699999809265137,351,0.6225,12.783,0.776,7.934,0.052,0.5336,-0.104,0.5923,-2.3461,0.7714,-1.2751,0.0702,-0.7335,-0.1455
11.733333587646484,352,0.5475,13.065,0.762,8.048,0.0344,0.5832,-0.0616,0.6268,-1.8912,0.8064,-1.1164,0.0646,-0.6863,-0.0552
11.766666412353516,353,0.5955,13.3995,0.775,8.176,0.0192,0.6008,-0.0472,0.5216,-1.6825,0.6792,-1.069,0.0644,-0.6527,-0.0708
11.800000190734863,354,0.57,13.824,0.746,8.37,0.0152,0.6304,-0.0832,0.564,-1.3021,0.7434,-0.9011,0.0457,-0.635,-0.0527
11.833333015441895,355,0.558,14.3235,0.769,8.25,0.0368,0.7328,-0.0312,0.641,-0.7225,0.8179,-1.1871,0.0883,-0.571,-0.0495
11.866666793823242,356,0.6795,14.736,0.828,8.596,0.0384,0.7384,-0.0712,0.6575,-0.3297,0.8536,-0.5976,0.064,-0.5348,-0.0719
11.899999618530273,357,0.6195,14.8905,0.788,8.735,-0.0056,0.7016,-0.108,0.6467,-0.1865,0.8051,-0.515,0.0294,-0.561,-0.0926
11.933333396911621,358,0.549,15.078,0.726,8.904,-0.0568,0.6864,-0.1264,0.6639,-0.0309,0.8298,-0.3938,-0.0298,-0.5794,-0.1357
11.966666221618652,359,0.5685,15.384,0.75,9.202,-0.084,0.7032,-0.1184,0.5903,0.2313,0.7556,-0.1775,-0.0615,-0.5753,-0.1271
12.0,360,0.504,15.543,0.717,9.486,-0.084,0.7016,-0.1392,0.468,0.6725,0.6972,0.2628,-0.0736,-0.5451,-0.1214
12.033333778381348,361,0.4635,15.684,0.661,9.62,-0.0704,0.6472,-0.184,0.4351,0.4695,0.6456,0.2708,-0.0329,-0.6173,-0.1819
12.066666603088379,362,0.4785,15.741,0.69,9.577,-0.084,0.6024,-0.2528,0.495,0.7847,0.6848,0.3771,-0.059,-0.6472,-0.2418
12.100000381469727,363,0.5205,15.645,0.693,9.605,-0.0888,0.5496,-0.2968,0.6129,0.4487,0.7725,0.1866,-0.0572,-0.7531,-0.2917
12.133333206176758,364,0.4935,15.639,0.661,9.57,-0.084,0.5744,-0.3208,0.6838,0.45,0.8543,0.1335,-0.0513,-0.7655,-0.3716
12.166666984558105,365,0.4815,15.6345,0.656,9.588,-0.0928,0.5856,-0.348,0.5035,0.6565,0.6867,0.2573,-0.0495,-0.7414,-0.3564
12.199999809265137,366,0.519,15.5595,0.677,9.576,-0.0776,0.5656,-0.36,0.3971,0.4035,0.6042,0.1579,-0.0333,-0.7204,-0.3413
12.233333587646484,367,0.48,15.735,0.612,9.636,-0.076,0.572,-0.3768,0.5034,0.4411,0.6184,0.166,-0.0378,-0.6861,-0.3621
12.266666412353516,368,0.4635,15.3555,0.531,9.583,-0.0912,0.5896,-0.3528,0.582,-0.0387,0.6516,0.0567,-0.0604,-0.7179,-0.374
12.300000190734863,369,0.468,15.555,0.497,9.703,-0.0792,0.6304,-0.3392,0.5236,0.9079,0.5669,0.377,-0.0378,-0.6268,-0.3757
12.333333015441895,370,0.4725,15.615,0.43,9.721,-0.0696,0.6456,-0.3584,0.3871,0.4595,0.3801,0.19,-0.0196,-0.6871,-0.3542
12.366666793823242,371,0.4425,15.438,0.364,9.698,-0.0664,0.6296,-0.3568,0.4654,-0.0529,0.4186,-0.132,-0.0398,-0.7477,-0.3607
12.399999618530273,372,0.393,15.4335,0.384,9.719,-0.0792,0.6224,-0.3616,0.3645,0.3026,0.3049,-0.0011,-0.0222,-0.6887,-0.3472
12.433333396911621,373,0.417,15.5805,0.371,9.823,-0.088,0.6528,-0.3464,0.2988,0.7056,0.2829,0.1257,-0.024,-0.6575,-0.3568
12.466666221618652,374,0.3735,15.3525,0.351,9.845,-0.0648,0.6472,-0.3408,0.3335,0.4181,0.3211,0.1229,-0.0339,-0.6677,-0.3279
12.5,375,0.3255,15.387,0.384,9.81,-0.0784,0.6408,-0.3368,0.4134,1.4055,0.4936,0.3597,-0.0409,-0.5672,-0.3749
12.533333778381348,376,0.3075,15.39,0.387,9.862,-0.0576,0.6328,-0.3416,0.377,1.0616,0.4472,0.2676,-0.0528,-0.6388,-0.3498
12.566666603088379,377,0.3225,15.1275,0.359,9.934,-0.0688,0.6592,-0.3216,0.2486,0.1185,0.3348,0.0738,-0.0177,-0.647,-0.337
12.600000381469727,378,0.264,15.204,0.352,9.99,-0.0384,0.6784,-0.348,0.254,0.9622,0.3243,0.22,-0.0237,-0.5755,-0.3667
12.633333206176758,379,0.312,14.718,0.403,10.045,-0.0496,0.6832,-0.3368,0.4395,1e-04,0.4843,0.0351,-0.0277,-0.6,-0.3687
12.666666984558105,380,0.306,14.553,0.399,9.986,-0.04,0.6672,-0.3176,0.3467,-0.3679,0.3841,-0.2694,0.0016,-0.7354,-0.3309
12.699999809265137,381,0.303,14.61,0.413,10.084,-0.0048,0.6712,-0.3304,0.1835,0.7461,0.2925,0.2085,0.0852,-0.5795,-0.3014
12.733333587646484,382,0.3255,14.658,0.403,10.135,0.0288,0.656,-0.32,0.213,0.4315,0.3361,-0.0032,0.0872,-0.6451,-0.3003
12.766666412353516,383,0.3165,14.4735,0.401,10.185,0.0976,0.6392,-0.2672,0.2434,0.7374,0.3707,0.1805,0.1172,-0.5827,-0.2606
12.800000190734863,384,0.3255,14.223,0.419,10.163,0.1032,0.6568,-0.2328,0.2201,0.0384,0.3009,-0.1472,0.1689,-0.6763,-0.2313
12.833333015441895,385,0.324,14.316,0.415,10.307,0.1408,0.6944,-0.2312,0.4335,0.9638,0.5178,0.2397,0.1582,-0.5579,-0.2599
12.866666793823242,386,0.33,14.193,0.438,10.292,0.16,0.6888,-0.2192,0.2135,0.5284,0.3416,-0.0217,0.1918,-0.61,-0.1786
12.899999618530273,387,0.327,14.2035,0.443,10.338,0.1632,0.6992,-0.2048,0.3213,1.4959,0.4849,0.3885,0.1885,-0.5137,-0.1898
12.933333396911621,388,0.321,14.178,0.44,10.487,0.1712,0.7256,-0.2072,0.2677,1.1148,0.4164,0.2582,0.1978,-0.5697,-0.1927
12.966666221618652,389,0.357,14.2155,0.433,10.434,0.176,0.6944,-0.1616,0.2391,1.2529,0.3896,0.159,0.2078,-0.5759,-0.1774
13.0,390,0.3225,14.034,0.459,10.522,0.1848,0.6936,-0.1712,0.2725,1.3319,0.4357,0.2484,0.2202,-0.5507,-0.1839
13.033333778381348,391,0.339,13.845,0.437,10.612,0.1648,0.7176,-0.1808,0.3965,0.3047,0.4917,-0.0632,0.1935,-0.6228,-0.1933
13.066666603088379,392,0.327,13.5795,0.453,10.526,0.1752,0.6552,-0.1904,0.4903,0.1561,0.6019,-0.0306,0.1981,-0.6186,-0.2059
13.100000381469727,393,0.3165,13.668,0.448,10.575,0.1704,0.6816,-0.1712,0.2103,0.9617,0.3295,0.1831,0.2281,-0.5675,-0.1417
13.133333206176758,394,0.333,13.5405,0.425,10.672,0.1768,0.688,-0.152,0.3569,-0.0347,0.4703,-0.1116,0.2054,-0.6738,-0.1861
13.166666984558105,395,0.3135,13.329,0.444,10.82,0.196,0.68,-0.188,0.3777,0.1775,0.4613,0.005,0.2234,-0.6453,-0.1853
13.199999809265137,396,0.2895,13.626,0.412,10.989,0.188,0.6984,-0.1896,0.3204,1.4783,0.4463,0.5124,0.2334,-0.5284,-0.1851
13.233333587646484,397,0.348,13.2165,0.413,11.008,0.1856,0.6944,-0.1696,0.2694,0.4344,0.3653,0.3313,0.2219,-0.5973,-0.1951
13.266666412353516,398,0.303,13.326,0.385,11.089,0.1936,0.716,-0.1648,0.2589,1.1886,0.3566,0.518,0.2121,-0.538,-0.1516
13.300000190734863,399,0.2325,13.149,0.282,11.184,0.1952,0.7168,-0.1704,0.307,1.0339,0.3556,0.5368,0.2438,-0.5838,-0.186
13.333333015441895,400,0.2625,12.999,0.268,11.248,0.2024,0.6992,-0.1952,0.0943,0.5311,0.088,0.4195,0.2746,-0.5824,-0.1604
13.366666793823242,401,0.1395,13.0125,0.185,11.242,0.2424,0.7184,-0.1864,0.1499,0.5446,0.1768,0.3232,0.2693,-0.5844,-0.1715
13.399999618530273,402,0.0825,12.8985,0.183,11.193,0.2376,0.6904,-0.188,-0.0481,0.6262,0.058,0.4286,0.3,-0.6143,-0.1846
13.433333396911621,403,0.078,13.053,0.193,11.388,0.2392,0.7192,-0.1936,0.0767,0.9662,0.1649,0.5834,0.2903,-0.5342,-0.1714
13.466666221618652,404,0.03,12.8235,0.123,11.305,0.2712,0.7072,-0.1888,0.12,0.6638,0.2064,0.3434,0.2984,-0.6136,-0.1993
13.5,405,-0.009,12.8205,0.127,11.362,0.2712,0.7144,-0.1984,-0.0843,0.7257,0.0693,0.3951,0.3119,-0.5879,-0.1888
13.533333778381348,406,-0.015,12.9465,0.118,11.501,0.2656,0.72,-0.1816,0.0271,0.7986,0.1412,0.6635,0.2833,-0.565,-0.1683
13.566666603088379,407,-0.006,12.9135,0.102,11.421,0.2664,0.7184,-0.1592,-0.0712,0.3867,0.0404,0.3185,0.3135,-0.581,-0.1598
13.600000381469727,408,-0.033,12.849,0.119,11.344,0.2408,0.716,-0.1608,0.0413,0.3334,0.1244,0.2502,0.3295,-0.6124,-0.1841
13.633333206176758,409,0.033,12.8595,0.127,11.407,0.2848,0.7024,-0.1688,-0.0955,0.2205,0.0271,0.1039,0.3222,-0.6524,-0.1379
13.666666984558105,410,0.0225,12.804,0.143,11.513,0.2984,0.6744,-0.1584,-0.0855,0.2326,0.0286,0.4583,0.3281,-0.6032,-0.1445
13.699999809265137,411,0.0375,12.6915,0.155,11.423,0.3104,0.6496,-0.1752,0.0444,0.3172,0.172,0.6555,0.338,-0.5767,-0.1965
13.733333587646484,412,0.033,12.711,0.17,11.411,0.3136,0.6952,-0.1888,0.0279,0.191,0.1566,0.4559,0.3629,-0.5621,-0.1662
13.766666412353516,413,0.0285,12.6705,0.185,11.401,0.3256,0.6832,-0.1696,0.096,0.1041,0.2648,0.378,0.3601,-0.6119,-0.1782
13.800000190734863,414,0.03,12.609,0.201,11.392,0.3464,0.6728,-0.1528,-0.0837,-0.0193,0.1091,0.1628,0.3561,-0.6121,-0.138
13.833333015441895,415,0.024,12.528,0.212,11.477,0.34,0.6752,-0.1648,0.0675,-0.1347,0.2231,0.1138,0.3595,-0.6331,-0.1508
13.866666793823242,416,0.021,12.627,0.201,11.546,0.3448,0.6912,-0.1656,0.0218,0.0024,0.2028,0.4626,0.3735,-0.5784,-0.1555
13.899999618530273,417,0.054,12.6555,0.243,11.678,0.3424,0.6792,-0.1744,0.1222,-0.0132,0.3235,0.5374,0.3829,-0.5708,-0.1839
13.933333396911621,418,0.0555,12.678,0.244,11.608,0.3312,0.6624,-0.184,0.0698,-0.1662,0.228,0.2763,0.3701,-0.6588,-0.1838
13.966666221618652,419,0.108,12.684,0.245,11.661,0.3336,0.7128,-0.176,-0.0337,-0.4038,0.1609,-0.0769,0.3761,-0.6486,-0.165
14.0,420,0.072,12.624,0.253,11.69,0.3344,0.7176,-0.1776,0.0153,-0.1279,0.1706,0.4665,0.3945,-0.5907,-0.1528
14.033333778381348,421,0.096,12.7215,0.27,11.766,0.3304,0.7376,-0.212,0.1309,-0.0654,0.3202,0.4848,0.3928,-0.508,-0.2
14.066666603088379,422,0.105,12.7245,0.266,11.797,0.3336,0.6664,-0.1936,0.0342,0.0319,0.2228,0.6132,0.3651,-0.5642,-0.1712
14.100000381469727,423,0.087,12.7035,0.256,11.791,0.3344,0.6936,-0.1904,0.0793,-0.3667,0.2261,0.2935,0.3761,-0.5908,-0.1673
14.133333206176758,424,0.108,12.7845,0.268,11.877,0.3248,0.6976,-0.1904,0.1454,-0.1871,0.3251,0.3235,0.3665,-0.6101,-0.1997
14.166666984558105,425,0.096,12.6915,0.238,11.778,0.332,0.6936,-0.1872,0.1778,-0.426,0.3541,0.0538,0.3796,-0.6439,-0.2096
14.199999809265137,426,0.108,12.642,0.204,11.791,0.3256,0.6864,-0.2024,0.1321,-0.2852,0.2832,0.3816,0.3765,-0.5663,-0.1854
14.233333587646484,427,0.069,12.615,0.177,11.825,0.3448,0.6888,-0.1848,0.0369,-0.2847,0.1943,0.3416,0.3718,-0.5795,-0.1844
14.266666412353516,428,0.1065,12.555,0.181,11.836,0.3336,0.7096,-0.2232,0.1273,-0.4299,0.2023,0.2934,0.3987,-0.5963,-0.191
14.300000190734863,429,0.0975,12.4515,0.177,11.844,0.3616,0.6344,-0.216,0.2399,-0.5909,0.3072,0.2824,0.3955,-0.6197,-0.2241
14.333333015441895,430,0.0495,12.4665,0.104,11.857,0.3544,0.6848,-0.2016,0.1057,-0.4103,0.1417,0.4933,0.4129,-0.5466,-0.1908
14.366666793823242,431,0.069,12.402,0.096,11.932,0.3536,0.6552,-0.1984,0.0722,-0.7367,0.0793,0.2448,0.385,-0.6197,-0.1774
14.399999618530273,432,0.036,12.2925,0.043,11.815,0.3424,0.672,-0.1984,0.1714,-0.6329,0.1821,0.2495,0.4001,-0.6133,-0.2122
14.433333396911621,433,-0.0015,12.411,-0.022,11.803,0.3304,0.6576,-0.1992,0.0297,-0.6091,0.0282,0.3052,0.3941,-0.6272,-0.2123
14.466666221618652,434,-0.036,12.558,-0.006,11.865,0.3312,0.6512,-0.1976,0.152,-0.728,0.1862,0.2439,0.3889,-0.6043,-0.2181
14.5,435,-0.015,12.549,0.057,11.866,0.3488,0.6408,-0.2056,-0.0051,-0.9142,0.0772,0.0019,0.3829,-0.6468,-0.2102
14.533333778381348,436,-0.1305,12.657,0.058,12.006,0.344,0.6744,-0.2024,0.0546,-0.7581,0.2223,0.0051,0.3709,-0.6563,-0.2196
14.566666603088379,437,-0.096,12.7635,0.134,12.096,0.3368,0.6784,-0.2288,0.0471,-0.2326,0.3121,0.5751,0.3678,-0.5892,-0.2466
14.600000381469727,438,-0.186,12.411,0.045,12.013,0.348,0.6056,-0.1968,-0.2915,-1.3489,-0.0195,0.1961,0.3912,-0.6664,-0.1631
14.633333206176758,439,-0.126,12.78,0.062,11.874,0.3192,0.6568,-0.2072,-0.1278,-1.3485,0.0949,-0.2244,0.3448,-0.7122,-0.2033
14.666666984558105,440,-0.0075,13.164,0.225,12.012,0.2864,0.6872,-0.2304,-0.0607,-0.0886,0.2041,0.5378,0.3227,-0.5201,-0.208
14.699999809265137,441,-0.183,13.02,0.065,12.117,0.3032,0.74,-0.2184,-0.2271,-1.1051,-0.0013,0.091,0.3364,-0.6078,-0.1831
14.733333587646484,442,-0.1365,13.2015,0.058,12.047,0.268,0.7584,-0.2208,-0.1067,-0.0502,0.1061,0.8232,0.3201,-0.4364,-0.2141
14.766666412353516,443,0.0075,13.368,0.199,12.165,0.2768,0.8088,-0.2248,0.1168,-1.2919,0.2959,0.2187,0.2949,-0.5218,-0.229
14.800000190734863,444,-0.0795,13.533,0.092,12.08,0.2808,0.8176,-0.2304,-0.1861,-0.4984,0.0119,0.48,0.3302,-0.4643,-0.1899
14.833333015441895,445,0.0285,13.398,0.189,12.09,0.276,0.8552,-0.268,-0.0639,-0.8899,0.1128,0.1553,0.3105,-0.4694,-0.2204
14.866666793823242,446,-0.006,13.53,0.166,12.071,0.2856,0.8624,-0.2272,-0.0667,-1.0765,0.123,0.4006,0.338,-0.4317,-0.191
14.899999618530273,447,-0.09,13.905,0.074,12.228,0.2984,0.9104,-0.2216,-0.1132,-0.3924,0.0592,0.4987,0.3319,-0.3895,-0.1964
14.933333396911621,448,-0.054,13.6725,0.082,12.056,0.2832,0.9016,-0.2288,-0.0967,-0.748,0.0861,0.2708,0.321,-0.4022,-0.2179
14.966666221618652,449,0.0075,13.806,0.126,12.027,0.2696,0.8864,-0.2504,0.074,-0.3149,0.1979,0.7171,0.309,-0.3125,-0.2335
15.0,450,0.0465,13.8255,0.187,12.121,0.2616,0.9008,-0.2344,0.0541,-0.938,0.1836,0.3905,0.3294,-0.4101,-0.2322
15.033333778381348,451,0.0195,13.512,0.132,12.022,0.2864,0.876,-0.2296,0.0693,-1.6115,0.2383,0.1175,0.3343,-0.4486,-0.2075
15.066666603088379,452,-0.0195,13.9095,0.144,11.968,0.2816,0.8624,-0.2088,0.0346,-1.6608,0.2237,-0.2811,0.3201,-0.499,-0.2045
15.100000381469727,453,-0.0225,14.5305,0.152,12.099,0.3152,0.8872,-0.2088,-0.1122,-0.2593,0.1437,0.5197,0.3772,-0.3459,-0.1878
15.133333206176758,454,0.0345,14.4195,0.176,12.205,0.332,0.896,-0.2208,-0.1821,-0.2139,0.0673,0.7025,0.3881,-0.3411,-0.1828
15.166666984558105,455,0.0795,14.154,0.214,12.05,0.3312,0.8944,-0.2008,0.1044,-0.9928,0.3323,0.2425,0.3502,-0.3948,-0.2106
15.199999809265137,456,0.051,14.346,0.239,11.9,0.3208,0.9008,-0.2256,0.1285,-0.7748,0.3343,0.3178,0.3612,-0.3681,-0.2011
15.233333587646484,457,0.102,14.526,0.305,12.0,0.3136,0.8968,-0.2168,-0.0947,0.0409,0.2154,0.8293,0.3652,-0.2959,-0.2086
15.266666412353516,458,0.111,14.6325,0.349,12.079,0.3232,0.8984,-0.2448,0.2027,-0.7669,0.4993,0.3115,0.3586,-0.416,-0.2373
15.300000190734863,459,0.114,14.472,0.393,12.097,0.2896,0.9072,-0.2312,0.1427,-0.885,0.5094,0.1686,0.3378,-0.4283,-0.2422
15.333333015441895,460,0.348,14.508,0.48,12.064,0.2976,0.9024,-0.236,-0.0399,-1.0769,0.2691,0.2437,0.355,-0.3861,-0.187
15.366666793823242,461,0.159,14.802,0.315,12.249,0.284,0.8936,-0.2024,0.3381,-0.9768,0.4866,0.4031,0.3341,-0.43,-0.2145
15.399999618530273,462,0.2685,14.7765,0.409,12.252,0.2888,0.9112,-0.2192,0.2172,-1.1698,0.397,0.224,0.3155,-0.4251,-0.1854
15.433333396911621,463,0.264,14.8365,0.438,12.169,0.2888,0.9248,-0.2096,0.1983,-0.6545,0.3782,0.6201,0.338,-0.3497,-0.2086
15.466666221618652,464,0.27,14.5485,0.447,12.067,0.2976,0.8752,-0.2432,0.3164,-1.1096,0.5385,0.3008,0.3354,-0.3998,-0.2539
15.5,465,0.2295,14.847,0.403,12.22,0.3136,0.92,-0.2552,0.1422,-0.8144,0.3395,0.5025,0.3502,-0.3723,-0.2174
15.533333778381348,466,0.2355,14.7045,0.41,12.02,0.3008,0.9072,-0.2248,0.1791,-1.0125,0.401,0.3693,0.3356,-0.3818,-0.2339
15.566666603088379,467,0.2955,15.0735,0.418,12.058,0.3088,0.8992,-0.2432,0.2271,-1.3032,0.3917,0.0534,0.3575,-0.4421,-0.2223
